asset,split,shot_index,shot_id,file,n_traces,n_samples,valid_labels,label_ratio
Brunswick_orig_1500ms_V2_(1),train,1031,1212,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1031_id_1212.npz,3218,751,1846,0.5736482287134866
Brunswick_orig_1500ms_V2_(1),train,1032,1213,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1032_id_1213.npz,3218,751,2389,0.7423865755127408
Brunswick_orig_1500ms_V2_(1),train,1033,1214,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1033_id_1214.npz,3218,751,1904,0.5916718458669982
Brunswick_orig_1500ms_V2_(1),train,1034,1215,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1034_id_1215.npz,3218,751,2692,0.836544437538844
Brunswick_orig_1500ms_V2_(1),train,1035,1216,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1035_id_1216.npz,3218,751,2625,0.8157240522063394
Brunswick_orig_1500ms_V2_(1),train,1036,1217,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1036_id_1217.npz,3218,751,2362,0.7339962709757614
Brunswick_orig_1500ms_V2_(1),train,1037,1218,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1037_id_1218.npz,3218,751,2582,0.8023617153511498
Brunswick_orig_1500ms_V2_(1),train,1038,1220,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1038_id_1220.npz,3218,751,2186,0.6793039154754505
Brunswick_orig_1500ms_V2_(1),train,1039,1221,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1039_id_1221.npz,3218,751,2495,0.7753262896208826
Brunswick_orig_1500ms_V2_(1),train,1040,1223,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1040_id_1223.npz,3218,751,2798,0.8694841516469857
Brunswick_orig_1500ms_V2_(1),train,1041,1224,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1041_id_1224.npz,3111,751,2113,0.6792028286724526
Brunswick_orig_1500ms_V2_(1),train,1042,1225,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1042_id_1225.npz,3218,751,2450,0.7613424487259167
Brunswick_orig_1500ms_V2_(1),train,1043,1226,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1043_id_1226.npz,3111,751,2242,0.7206685953069752
Brunswick_orig_1500ms_V2_(1),train,1044,1228,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1044_id_1228.npz,3111,751,2008,0.6454516232722597
Brunswick_orig_1500ms_V2_(1),train,1045,1229,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1045_id_1229.npz,3218,751,2728,0.8477315102548166
Brunswick_orig_1500ms_V2_(1),train,1046,1230,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1046_id_1230.npz,3111,751,1994,0.640951462552234
Brunswick_orig_1500ms_V2_(1),train,1047,1231,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1047_id_1231.npz,3218,751,3026,0.9403356121814792
Brunswick_orig_1500ms_V2_(1),train,1048,1232,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1048_id_1232.npz,3111,751,2631,0.845708775313404
Brunswick_orig_1500ms_V2_(1),train,1049,1234,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1049_id_1234.npz,3111,751,1956,0.6287367405978785
Brunswick_orig_1500ms_V2_(1),train,1050,1235,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1050_id_1235.npz,3111,751,2582,0.829958212793314
Brunswick_orig_1500ms_V2_(1),train,1051,1236,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1051_id_1236.npz,3111,751,2739,0.8804243008678881
Brunswick_orig_1500ms_V2_(1),train,1052,1237,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1052_id_1237.npz,3218,751,2628,0.8166563082660038
Brunswick_orig_1500ms_V2_(1),train,1053,1240,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1053_id_1240.npz,3111,751,2366,0.7605271616843459
Brunswick_orig_1500ms_V2_(1),train,1054,1242,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1054_id_1242.npz,3218,751,2602,0.8085767557489124
Brunswick_orig_1500ms_V2_(1),train,1055,1244,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1055_id_1244.npz,3111,751,2327,0.74799099967856
Brunswick_orig_1500ms_V2_(1),train,1056,1245,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1056_id_1245.npz,3218,751,2337,0.7262274704785581
Brunswick_orig_1500ms_V2_(1),train,1057,1246,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1057_id_1246.npz,3111,751,1866,0.5998071359691417
Brunswick_orig_1500ms_V2_(1),train,1058,1247,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1058_id_1247.npz,3218,751,2526,0.7849596022374146
Brunswick_orig_1500ms_V2_(1),train,1059,1250,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1059_id_1250.npz,3218,751,2515,0.7815413300186451
Brunswick_orig_1500ms_V2_(1),train,1060,1251,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1060_id_1251.npz,3111,751,2878,0.9251044680167149
Brunswick_orig_1500ms_V2_(1),train,1061,1252,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1061_id_1252.npz,3111,751,2455,0.7891353262616522
Brunswick_orig_1500ms_V2_(1),train,1062,1253,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1062_id_1253.npz,3218,751,2763,0.8586078309509012
Brunswick_orig_1500ms_V2_(1),train,1063,1256,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1063_id_1256.npz,3111,751,2615,0.8405657344905175
Brunswick_orig_1500ms_V2_(1),train,1064,1257,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1064_id_1257.npz,3111,751,2540,0.8164577306332369
Brunswick_orig_1500ms_V2_(1),train,1065,1258,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1065_id_1258.npz,3111,751,2372,0.7624558019929283
Brunswick_orig_1500ms_V2_(1),train,1066,1259,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1066_id_1259.npz,3111,751,2583,0.8302796528447445
Brunswick_orig_1500ms_V2_(1),train,1067,1260,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1067_id_1260.npz,3111,751,2234,0.718097074895532
Brunswick_orig_1500ms_V2_(1),train,1068,1261,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1068_id_1261.npz,3111,751,2566,0.8248151719704275
Brunswick_orig_1500ms_V2_(1),train,1069,1262,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1069_id_1262.npz,3111,751,2456,0.7894567663130826
Brunswick_orig_1500ms_V2_(1),train,1070,1264,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1070_id_1264.npz,3111,751,2615,0.8405657344905175
Brunswick_orig_1500ms_V2_(1),train,1071,1265,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1071_id_1265.npz,3111,751,2705,0.8694953391192543
Brunswick_orig_1500ms_V2_(1),train,1072,1266,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1072_id_1266.npz,3111,751,2628,0.8447444551591128
Brunswick_orig_1500ms_V2_(1),train,1073,1269,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1073_id_1269.npz,3111,751,2309,0.7422050787528126
Brunswick_orig_1500ms_V2_(1),train,1074,1270,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1074_id_1270.npz,3111,751,2628,0.8447444551591128
Brunswick_orig_1500ms_V2_(1),train,1075,1271,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1075_id_1271.npz,3111,751,2106,0.6769527483124397
Brunswick_orig_1500ms_V2_(1),train,1076,1272,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1076_id_1272.npz,3111,751,2276,0.7315975570556091
Brunswick_orig_1500ms_V2_(1),train,1077,1273,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1077_id_1273.npz,3111,751,2296,0.7380263580842173
Brunswick_orig_1500ms_V2_(1),train,1078,1274,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1078_id_1274.npz,3111,751,2610,0.8389585342333655
Brunswick_orig_1500ms_V2_(1),train,1079,1275,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1079_id_1275.npz,3111,751,1677,0.5390549662487946
Brunswick_orig_1500ms_V2_(1),train,1080,1276,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1080_id_1276.npz,3111,751,2706,0.8698167791706847
Brunswick_orig_1500ms_V2_(1),train,1081,1277,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1081_id_1277.npz,3111,751,2278,0.73224043715847
Brunswick_orig_1500ms_V2_(1),train,1082,1278,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1082_id_1278.npz,3111,751,2437,0.7833494053359048
Brunswick_orig_1500ms_V2_(1),train,1083,1279,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1083_id_1279.npz,3111,751,2640,0.8486017357762777
Brunswick_orig_1500ms_V2_(1),train,1084,1280,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1084_id_1280.npz,3111,751,2701,0.8682095789135327
Brunswick_orig_1500ms_V2_(1),train,1085,1281,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1085_id_1281.npz,3111,751,2695,0.8662809386049501
Brunswick_orig_1500ms_V2_(1),train,1086,1282,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1086_id_1282.npz,3111,751,2523,0.81099324975892
Brunswick_orig_1500ms_V2_(1),train,1087,1283,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1087_id_1283.npz,3111,751,2294,0.7373834779813565
Brunswick_orig_1500ms_V2_(1),train,1088,1284,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1088_id_1284.npz,3111,751,2587,0.831565413050466
Brunswick_orig_1500ms_V2_(1),train,1089,1285,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1089_id_1285.npz,3111,751,2602,0.8363870138219223
Brunswick_orig_1500ms_V2_(1),train,1090,1286,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1090_id_1286.npz,3111,751,2208,0.7097396335583414
Brunswick_orig_1500ms_V2_(1),train,1091,1287,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1091_id_1287.npz,3111,751,2150,0.6910961105753777
Brunswick_orig_1500ms_V2_(1),train,1092,1288,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1092_id_1288.npz,3111,751,2612,0.8396014143362263
Brunswick_orig_1500ms_V2_(1),train,1093,1289,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1093_id_1289.npz,3111,751,2819,0.9061395049823208
Brunswick_orig_1500ms_V2_(1),train,1094,1290,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1094_id_1290.npz,3111,751,2233,0.7177756348441016
Brunswick_orig_1500ms_V2_(1),train,1095,1291,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1095_id_1291.npz,3111,751,2558,0.8222436515589843
Brunswick_orig_1500ms_V2_(1),train,1096,1292,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1096_id_1292.npz,3111,751,2433,0.7820636451301832
Brunswick_orig_1500ms_V2_(1),train,1097,1294,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1097_id_1294.npz,3111,751,1879,0.6039858566377371
Brunswick_orig_1500ms_V2_(1),train,1098,1295,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1098_id_1295.npz,3111,751,2429,0.7807778849244615
Brunswick_orig_1500ms_V2_(1),train,1099,1296,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1099_id_1296.npz,3111,751,2865,0.9209257473481196
Brunswick_orig_1500ms_V2_(1),train,1100,1297,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1100_id_1297.npz,3111,751,2236,0.7187399549983928
Brunswick_orig_1500ms_V2_(1),train,1101,1298,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1101_id_1298.npz,3111,751,2345,0.7537769206043073
Brunswick_orig_1500ms_V2_(1),train,1102,1299,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1102_id_1299.npz,3111,751,2829,0.9093539054966249
Brunswick_orig_1500ms_V2_(1),train,1103,1300,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1103_id_1300.npz,3111,751,2412,0.7753134040501446
Brunswick_orig_1500ms_V2_(1),train,1104,1301,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1104_id_1301.npz,3111,751,2383,0.7659916425586628
Brunswick_orig_1500ms_V2_(1),train,1105,1302,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1105_id_1302.npz,3111,751,2744,0.8820315011250401
Brunswick_orig_1500ms_V2_(1),train,1106,1303,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1106_id_1303.npz,3111,751,2384,0.7663130826100932
Brunswick_orig_1500ms_V2_(1),train,1107,1304,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1107_id_1304.npz,3111,751,2631,0.845708775313404
Brunswick_orig_1500ms_V2_(1),train,1108,1305,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1108_id_1305.npz,3111,751,2378,0.7643844423015108
Brunswick_orig_1500ms_V2_(1),train,1109,1307,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1109_id_1307.npz,3111,751,2684,0.8627450980392157
Brunswick_orig_1500ms_V2_(1),train,1110,1308,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1110_id_1308.npz,3111,751,2464,0.7920282867245259
Brunswick_orig_1500ms_V2_(1),train,1111,1309,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1111_id_1309.npz,3111,751,2620,0.8421729347476695
Brunswick_orig_1500ms_V2_(1),train,1112,1310,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1112_id_1310.npz,3111,751,2798,0.8993892639022822
Brunswick_orig_1500ms_V2_(1),train,1113,1311,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1113_id_1311.npz,3111,751,2771,0.8907103825136612
Brunswick_orig_1500ms_V2_(1),train,1114,1313,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1114_id_1313.npz,3111,751,2813,0.9042108646737383
Brunswick_orig_1500ms_V2_(1),train,1115,1314,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1115_id_1314.npz,3111,751,2745,0.8823529411764706
Brunswick_orig_1500ms_V2_(1),train,1116,1315,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1116_id_1315.npz,3111,751,2848,0.9154612664738027
Brunswick_orig_1500ms_V2_(1),train,1117,1323,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1117_id_1323.npz,2975,751,1898,0.6379831932773109
Brunswick_orig_1500ms_V2_(1),train,1118,1324,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1118_id_1324.npz,2975,751,2334,0.7845378151260505
Brunswick_orig_1500ms_V2_(1),train,1119,1325,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1119_id_1325.npz,2975,751,2066,0.6944537815126051
Brunswick_orig_1500ms_V2_(1),train,1120,1326,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1120_id_1326.npz,2975,751,2252,0.7569747899159663
Brunswick_orig_1500ms_V2_(1),train,1121,1327,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1121_id_1327.npz,2975,751,2234,0.7509243697478991
Brunswick_orig_1500ms_V2_(1),train,1122,1328,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1122_id_1328.npz,2975,751,2540,0.853781512605042
Brunswick_orig_1500ms_V2_(1),train,1123,1329,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1123_id_1329.npz,2975,751,2580,0.8672268907563025
Brunswick_orig_1500ms_V2_(1),train,1124,1330,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1124_id_1330.npz,2975,751,2371,0.7969747899159664
Brunswick_orig_1500ms_V2_(1),train,1125,1331,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1125_id_1331.npz,2975,751,2168,0.7287394957983193
Brunswick_orig_1500ms_V2_(1),train,1126,1332,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1126_id_1332.npz,2805,751,2378,0.8477718360071301
Brunswick_orig_1500ms_V2_(1),train,1127,1333,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1127_id_1333.npz,2975,751,2652,0.8914285714285715
Brunswick_orig_1500ms_V2_(1),train,1128,1334,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1128_id_1334.npz,2975,751,2246,0.7549579831932773
Brunswick_orig_1500ms_V2_(1),train,1129,1335,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1129_id_1335.npz,2975,751,2305,0.7747899159663866
Brunswick_orig_1500ms_V2_(1),train,1130,1336,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1130_id_1336.npz,2975,751,2757,0.9267226890756303
Brunswick_orig_1500ms_V2_(1),train,1131,1337,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1131_id_1337.npz,2805,751,2181,0.7775401069518717
Brunswick_orig_1500ms_V2_(1),train,1132,1338,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1132_id_1338.npz,2975,751,2265,0.761344537815126
Brunswick_orig_1500ms_V2_(1),train,1133,1339,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1133_id_1339.npz,2975,751,2195,0.7378151260504202
Brunswick_orig_1500ms_V2_(1),train,1134,1340,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1134_id_1340.npz,2975,751,2505,0.8420168067226891
Brunswick_orig_1500ms_V2_(1),train,1135,1341,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1135_id_1341.npz,2805,751,2029,0.7233511586452763
Brunswick_orig_1500ms_V2_(1),train,1136,1342,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1136_id_1342.npz,2805,751,2025,0.7219251336898396
Brunswick_orig_1500ms_V2_(1),train,1137,1343,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1137_id_1343.npz,2975,751,2485,0.8352941176470589
Brunswick_orig_1500ms_V2_(1),train,1138,1344,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1138_id_1344.npz,3111,751,2751,0.8842815814850531
Brunswick_orig_1500ms_V2_(1),train,1139,1345,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1139_id_1345.npz,2805,751,1955,0.696969696969697
Brunswick_orig_1500ms_V2_(1),train,1140,1346,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1140_id_1346.npz,2805,751,2172,0.774331550802139
Brunswick_orig_1500ms_V2_(1),train,1141,1347,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1141_id_1347.npz,2975,751,2440,0.8201680672268907
Brunswick_orig_1500ms_V2_(1),train,1142,1350,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1142_id_1350.npz,2975,751,2594,0.8719327731092437
Brunswick_orig_1500ms_V2_(1),train,1143,1351,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1143_id_1351.npz,2805,751,2412,0.8598930481283422
Brunswick_orig_1500ms_V2_(1),train,1144,1352,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1144_id_1352.npz,2805,751,2240,0.7985739750445633
Brunswick_orig_1500ms_V2_(1),train,1145,1353,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1145_id_1353.npz,2975,751,2667,0.8964705882352941
Brunswick_orig_1500ms_V2_(1),train,1146,1354,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1146_id_1354.npz,2975,751,2692,0.9048739495798319
Brunswick_orig_1500ms_V2_(1),train,1147,1357,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1147_id_1357.npz,2805,751,2293,0.8174688057040999
Brunswick_orig_1500ms_V2_(1),train,1148,1358,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1148_id_1358.npz,2975,751,2632,0.8847058823529412
Brunswick_orig_1500ms_V2_(1),train,1149,1360,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1149_id_1360.npz,2805,751,2206,0.7864527629233512
Brunswick_orig_1500ms_V2_(1),train,1150,1361,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1150_id_1361.npz,2975,751,2750,0.9243697478991597
Brunswick_orig_1500ms_V2_(1),train,1151,1362,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1151_id_1362.npz,2805,751,2244,0.8
Brunswick_orig_1500ms_V2_(1),train,1152,1363,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1152_id_1363.npz,2805,751,2517,0.8973262032085562
Brunswick_orig_1500ms_V2_(1),train,1153,1364,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1153_id_1364.npz,2805,751,2063,0.7354723707664884
Brunswick_orig_1500ms_V2_(1),train,1154,1365,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1154_id_1365.npz,2805,751,2397,0.8545454545454545
Brunswick_orig_1500ms_V2_(1),train,1155,1366,C:\Users\HP\OneDrive\Desktop\seismic_project\data\processed\Brunswick_orig_1500ms_V2_(1)\shot_1155_id_1366.npz,2805,751,2128,0.7586452762923351
